source,interaction,target
XGene4656__51703,1,XMetab__53477806___r____
XMetab__53481586___r____,1,XGene4656__23305
XGene4656__23305,1,XMetab__53477806___r____
XMetab__16061152___c____,1,XGene4657__79071
XMetab__10663___c____,1,XGene4657__79071
XGene4657__79071,1,XMetab__CE4833___c____
XMetab__16061152___c____,1,XGene4657__60481
XMetab__10663___c____,1,XGene4657__60481
XGene4657__60481,1,XMetab__CE4833___c____
XMetab__16061152___c____,1,XGene4657__54898
XMetab__10663___c____,1,XGene4657__54898
XGene4657__54898,1,XMetab__CE4833___c____
XMetab__CE4832___x____,1,XGene4661__3295
XGene4661__3295,1,XMetab__CE4820___x____
XGene4661__3295_reverse,1,XMetab__CE4832___x____
XMetab__CE4820___x____,1,XGene4661__3295_reverse
XMetab__CE4832___x____,1,XGene4661__1962
XGene4661__1962,1,XMetab__CE4820___x____
XGene4661__1962_reverse,1,XMetab__CE4832___x____
XMetab__CE4820___x____,1,XGene4661__1962_reverse
XMetab__23724649___x____,1,XGene4662__8310
XGene4662__8310,1,XMetab__784___x____
XGene4662__8310,1,XMetab__CE4838___x____
XMetab__23724649___x____,1,XGene4662__8309
XGene4662__8309,1,XMetab__784___x____
XGene4662__8309,1,XMetab__CE4838___x____
XMetab__23724649___x____,1,XGene4662__51
XGene4662__51,1,XMetab__784___x____
XGene4662__51,1,XMetab__CE4838___x____
XMetab__CE4820___x____,1,XGene4663__30
XGene4663__30,1,XMetab__adrncoa___x____
XGene4663__30_reverse,1,XMetab__CE4820___x____
XMetab__adrncoa___x____,1,XGene4663__30_reverse
XMetab__CE4838___x____,1,XGene4664__1962
XGene4664__1962,1,XMetab__CE4832___x____
XGene4664__1962_reverse,1,XMetab__CE4838___x____
XMetab__CE4832___x____,1,XGene4664__1962_reverse
XMetab__14505435___r____,1,XGene4665__11001
XGene4665__11001,1,XMetab__23724649___r____
XMetab__14505435___r____,1,XGene4665__2182
XGene4665__2182,1,XMetab__23724649___r____
XMetab__14505435___r____,1,XGene4665__2181
XGene4665__2181,1,XMetab__23724649___r____
XMetab__14505435___r____,1,XGene4665__2180
XGene4665__2180,1,XMetab__23724649___r____
XMetab__14505435___r____,1,XGene4665__51703
XGene4665__51703,1,XMetab__23724649___r____
XMetab__14505435___r____,1,XGene4665__23305
XGene4665__23305,1,XMetab__23724649___r____
XMetab__5462164___c____,1,XGene4666__79071
XMetab__10663___c____,1,XGene4666__79071
XGene4666__79071,1,XMetab__CE4841___c____
XMetab__5462164___c____,1,XGene4666__60481
XMetab__10663___c____,1,XGene4666__60481
XGene4666__60481,1,XMetab__CE4841___c____
XMetab__5462164___c____,1,XGene4666__54898
XMetab__10663___c____,1,XGene4666__54898
XGene4666__54898,1,XMetab__CE4841___c____
XMetab__16061156___c____,1,XGene4670__79071
XMetab__10663___c____,1,XGene4670__79071
XGene4670__79071,1,XMetab__CE4845___c____
XMetab__16061156___c____,1,XGene4670__60481
XMetab__10663___c____,1,XGene4670__60481
XGene4670__60481,1,XMetab__CE4845___c____
XMetab__16061156___c____,1,XGene4670__54898
XMetab__10663___c____,1,XGene4670__54898
XGene4670__54898,1,XMetab__CE4845___c____
XMetab__23724641___c____,1,XGene4675__79071
XMetab__10663___c____,1,XGene4675__79071
XGene4675__79071,1,XMetab__CE4850___c____
XMetab__23724641___c____,1,XGene4675__60481
XMetab__10663___c____,1,XGene4675__60481
XGene4675__60481,1,XMetab__CE4850___c____
XMetab__23724641___c____,1,XGene4675__54898
XMetab__10663___c____,1,XGene4675__54898
XGene4675__54898,1,XMetab__CE4850___c____
XMetab__10663___c____,1,XGene4679__79071
XMetab__CE4854___c____,1,XGene4679__79071
XGene4679__79071,1,XMetab__CE4851___c____
XMetab__10663___c____,1,XGene4679__60481
XMetab__CE4854___c____,1,XGene4679__60481
XGene4679__60481,1,XMetab__CE4851___c____
XMetab__10663___c____,1,XGene4679__54898
XMetab__CE4854___c____,1,XGene4679__54898
XGene4679__54898,1,XMetab__CE4851___c____
XMetab__CE4801___m____,1,XGene4682__3030
XGene4682__3030,1,XMetab__CE4803___m____
XGene4682__3030_reverse,1,XMetab__CE4801___m____
XMetab__CE4803___m____,1,XGene4682__3030_reverse
XMetab__CE4801___m____,1,XGene4682__3295
XGene4682__3295,1,XMetab__CE4803___m____
XGene4682__3295_reverse,1,XMetab__CE4801___m____
XMetab__CE4803___m____,1,XGene4682__3295_reverse
XMetab__CE4801___m____,1,XGene4682__1962
XGene4682__1962,1,XMetab__CE4803___m____
XGene4682__1962_reverse,1,XMetab__CE4801___m____
XMetab__CE4803___m____,1,XGene4682__1962_reverse
XMetab__CE4801___m____,1,XGene4682__3033
XGene4682__3033,1,XMetab__CE4803___m____
XGene4682__3033_reverse,1,XMetab__CE4801___m____
XMetab__CE4803___m____,1,XGene4682__3033_reverse
XMetab__CE4801___m____,1,XGene4682__3028
XGene4682__3028,1,XMetab__CE4803___m____
XGene4682__3028_reverse,1,XMetab__CE4801___m____
XMetab__CE4803___m____,1,XGene4682__3028_reverse
XMetab__CE4801___m____,1,XGene4682__3032
XGene4682__3032,1,XMetab__CE4803___m____
XGene4682__3032_reverse,1,XMetab__CE4801___m____
XMetab__CE4803___m____,1,XGene4682__3032_reverse
XMetab__CE4800___m____,1,XGene4683__3030
XGene4683__3030,1,XMetab__CE4796___m____
XGene4683__3030_reverse,1,XMetab__CE4800___m____
XMetab__CE4796___m____,1,XGene4683__3030_reverse
XMetab__CE4800___m____,1,XGene4683__3295
XGene4683__3295,1,XMetab__CE4796___m____
XGene4683__3295_reverse,1,XMetab__CE4800___m____
XMetab__CE4796___m____,1,XGene4683__3295_reverse
XMetab__CE4800___m____,1,XGene4683__1962
XGene4683__1962,1,XMetab__CE4796___m____
XGene4683__1962_reverse,1,XMetab__CE4800___m____
XMetab__CE4796___m____,1,XGene4683__1962_reverse
XMetab__CE4800___m____,1,XGene4683__3033
XGene4683__3033,1,XMetab__CE4796___m____
XGene4683__3033_reverse,1,XMetab__CE4800___m____
XMetab__CE4796___m____,1,XGene4683__3033_reverse
XMetab__CE4800___m____,1,XGene4683__3028
XGene4683__3028,1,XMetab__CE4796___m____
XGene4683__3028_reverse,1,XMetab__CE4800___m____
XMetab__CE4796___m____,1,XGene4683__3028_reverse
XMetab__CE4800___m____,1,XGene4683__3032
XGene4683__3032,1,XMetab__CE4796___m____
XGene4683__3032_reverse,1,XMetab__CE4800___m____
XMetab__CE4796___m____,1,XGene4683__3032_reverse
XMetab__CE4802___m____,1,XGene4684__3030
XGene4684__3030,1,XMetab__CE4804___m____
XGene4684__3030_reverse,1,XMetab__CE4802___m____
XMetab__CE4804___m____,1,XGene4684__3030_reverse
XMetab__CE4802___m____,1,XGene4684__3295
XGene4684__3295,1,XMetab__CE4804___m____
XGene4684__3295_reverse,1,XMetab__CE4802___m____
XMetab__CE4804___m____,1,XGene4684__3295_reverse
XMetab__CE4802___m____,1,XGene4684__1962
XGene4684__1962,1,XMetab__CE4804___m____
XGene4684__1962_reverse,1,XMetab__CE4802___m____
XMetab__CE4804___m____,1,XGene4684__1962_reverse
XMetab__CE4802___m____,1,XGene4684__3033
XGene4684__3033,1,XMetab__CE4804___m____
XGene4684__3033_reverse,1,XMetab__CE4802___m____
XMetab__CE4804___m____,1,XGene4684__3033_reverse
XMetab__CE4802___m____,1,XGene4684__3028
XGene4684__3028,1,XMetab__CE4804___m____
XGene4684__3028_reverse,1,XMetab__CE4802___m____
XMetab__CE4804___m____,1,XGene4684__3028_reverse
XMetab__CE4802___m____,1,XGene4684__3032
XGene4684__3032,1,XMetab__CE4804___m____
XGene4684__3032_reverse,1,XMetab__CE4802___m____
XMetab__CE4804___m____,1,XGene4684__3032_reverse
XMetab__CE4798___m____,1,XGene4687__34
XGene4687__34,1,XMetab__CE4799___m____
XGene4687__34_reverse,1,XMetab__CE4798___m____
XMetab__CE4799___m____,1,XGene4687__34_reverse
XMetab__CE4798___m____,1,XGene4687__33
XGene4687__33,1,XMetab__CE4799___m____
XGene4687__33_reverse,1,XMetab__CE4798___m____
XMetab__CE4799___m____,1,XGene4687__33_reverse
XMetab__CE4798___m____,1,XGene4687__36
XGene4687__36,1,XMetab__CE4799___m____
XGene4687__36_reverse,1,XMetab__CE4798___m____
XMetab__CE4799___m____,1,XGene4687__36_reverse
XMetab__CE4808___m____,1,XGene4688__34
XGene4688__34,1,XMetab__CE4807___m____
XGene4688__34_reverse,1,XMetab__CE4808___m____
XMetab__CE4807___m____,1,XGene4688__34_reverse
XMetab__CE4808___m____,1,XGene4688__33
XGene4688__33,1,XMetab__CE4807___m____
XGene4688__33_reverse,1,XMetab__CE4808___m____
XMetab__CE4807___m____,1,XGene4688__33_reverse
XMetab__CE4808___m____,1,XGene4688__36
XGene4688__36,1,XMetab__CE4807___m____
XGene4688__36_reverse,1,XMetab__CE4808___m____
XMetab__CE4807___m____,1,XGene4688__36_reverse
XMetab__CE4803___m____,1,XGene4689__10449
XGene4689__10449,1,XMetab__CE4797___m____
XGene4689__10449_reverse,1,XMetab__CE4803___m____
XMetab__CE4797___m____,1,XGene4689__10449_reverse
XMetab__CE4803___m____,1,XGene4689__3032
XGene4689__3032,1,XMetab__CE4797___m____
XGene4689__3032_reverse,1,XMetab__CE4803___m____
XMetab__CE4797___m____,1,XGene4689__3032_reverse
XMetab__CE4803___m____,1,XGene4689__3030
XGene4689__3030,1,XMetab__CE4797___m____
XGene4689__3030_reverse,1,XMetab__CE4803___m____
XMetab__CE4797___m____,1,XGene4689__3030_reverse
XMetab__CE4796___m____,1,XGene4690__10449
XGene4690__10449,1,XMetab__439164___m____
XGene4690__10449,1,XMetab__CE4808___m____
XGene4690__10449_reverse,1,XMetab__CE4796___m____
XMetab__439164___m____,1,XGene4690__10449_reverse
XMetab__CE4808___m____,1,XGene4690__10449_reverse
XMetab__CE4796___m____,1,XGene4690__3032
XGene4690__3032,1,XMetab__439164___m____
XGene4690__3032,1,XMetab__CE4808___m____
XGene4690__3032_reverse,1,XMetab__CE4796___m____
XMetab__439164___m____,1,XGene4690__3032_reverse
XMetab__CE4808___m____,1,XGene4690__3032_reverse
XMetab__CE4796___m____,1,XGene4690__3030
XGene4690__3030,1,XMetab__439164___m____
XGene4690__3030,1,XMetab__CE4808___m____
XGene4690__3030_reverse,1,XMetab__CE4796___m____
XMetab__439164___m____,1,XGene4690__3030_reverse
XMetab__CE4808___m____,1,XGene4690__3030_reverse
XMetab__CE4804___m____,1,XGene4691__10449
XGene4691__10449_reverse,1,XMetab__CE4804___m____
XMetab__CE4804___m____,1,XGene4691__3032
XGene4691__3032_reverse,1,XMetab__CE4804___m____
XMetab__CE4804___m____,1,XGene4691__3030
XGene4691__3030_reverse,1,XMetab__CE4804___m____
XMetab__CE4806___m____,1,XGene4692__1892
XGene4692__1892,1,XMetab__CE4801___m____
XGene4692__1892_reverse,1,XMetab__CE4806___m____
XMetab__CE4801___m____,1,XGene4692__1892_reverse
XMetab__CE4806___m____,1,XGene4692__3030
XGene4692__3030,1,XMetab__CE4801___m____
XGene4692__3030_reverse,1,XMetab__CE4806___m____
XMetab__CE4801___m____,1,XGene4692__3030_reverse
XMetab__CE4806___m____,1,XGene4692__1962
XGene4692__1962,1,XMetab__CE4801___m____
XGene4692__1962_reverse,1,XMetab__CE4806___m____
XMetab__CE4801___m____,1,XGene4692__1962_reverse
XMetab__CE4806___m____,1,XGene4692__3032
XGene4692__3032,1,XMetab__CE4801___m____
XGene4692__3032_reverse,1,XMetab__CE4806___m____
XMetab__CE4801___m____,1,XGene4692__3032_reverse
XMetab__CE4799___m____,1,XGene4693__1892
XGene4693__1892,1,XMetab__CE4800___m____
XGene4693__1892_reverse,1,XMetab__CE4799___m____
XMetab__CE4800___m____,1,XGene4693__1892_reverse
XMetab__CE4799___m____,1,XGene4693__3030
XGene4693__3030,1,XMetab__CE4800___m____
XGene4693__3030_reverse,1,XMetab__CE4799___m____
XMetab__CE4800___m____,1,XGene4693__3030_reverse
XMetab__CE4799___m____,1,XGene4693__1962
XGene4693__1962,1,XMetab__CE4800___m____
XGene4693__1962_reverse,1,XMetab__CE4799___m____
XMetab__CE4800___m____,1,XGene4693__1962_reverse
XMetab__CE4799___m____,1,XGene4693__3032
XGene4693__3032,1,XMetab__CE4800___m____
XGene4693__3032_reverse,1,XMetab__CE4799___m____
XMetab__CE4800___m____,1,XGene4693__3032_reverse
XMetab__CE4807___m____,1,XGene4694__1892
XGene4694__1892,1,XMetab__CE4802___m____
XGene4694__1892_reverse,1,XMetab__CE4807___m____
XMetab__CE4802___m____,1,XGene4694__1892_reverse
XMetab__CE4807___m____,1,XGene4694__3030
XGene4694__3030,1,XMetab__CE4802___m____
XGene4694__3030_reverse,1,XMetab__CE4807___m____
XMetab__CE4802___m____,1,XGene4694__3030_reverse
XMetab__CE4807___m____,1,XGene4694__1962
XGene4694__1962,1,XMetab__CE4802___m____
XGene4694__1962_reverse,1,XMetab__CE4807___m____
XMetab__CE4802___m____,1,XGene4694__1962_reverse
XMetab__CE4807___m____,1,XGene4694__3032
XGene4694__3032,1,XMetab__CE4802___m____
XGene4694__3032_reverse,1,XMetab__CE4807___m____
XMetab__CE4802___m____,1,XGene4694__3032_reverse
XMetab__CE4798___m____,1,XGene4695__23600
XGene4695__23600,1,XMetab__CE4797___m____
XGene4695__23600_reverse,1,XMetab__CE4798___m____
XMetab__CE4797___m____,1,XGene4695__23600_reverse
XMetab__10635___c____,1,XGene4698__412
XMetab__1117___c____,1,XGene4698__412
XGene4698__412,1,XMetab__18665256___c____
XGene4698__412_reverse,1,XMetab__10635___c____
XGene4698__412_reverse,1,XMetab__1117___c____
XMetab__18665256___c____,1,XGene4698__412_reverse
XMetab__12306765___c____,1,XGene4699__412
XMetab__1117___c____,1,XGene4699__412
XGene4699__412,1,XMetab__159663___c____
XGene4699__412_reverse,1,XMetab__12306765___c____
XGene4699__412_reverse,1,XMetab__1117___c____
XMetab__159663___c____,1,XGene4699__412_reverse
XMetab__5280355___c____,1,XGene4700__79071
XMetab__10663___c____,1,XGene4700__79071
XGene4700__79071,1,XMetab__CE5144___c____
XMetab__5280355___c____,1,XGene4700__60481
XMetab__10663___c____,1,XGene4700__60481
XGene4700__60481,1,XMetab__CE5144___c____
XMetab__5280355___c____,1,XGene4700__54898
XMetab__10663___c____,1,XGene4700__54898
XGene4700__54898,1,XMetab__CE5144___c____
XMetab__10663___c____,1,XGene4701__79071
XMetab__CE5151___c____,1,XGene4701__79071
XGene4701__79071,1,XMetab__CE5152___c____
XMetab__10663___c____,1,XGene4701__60481
XMetab__CE5151___c____,1,XGene4701__60481
XGene4701__60481,1,XMetab__CE5152___c____
XMetab__10663___c____,1,XGene4701__54898
XMetab__CE5151___c____,1,XGene4701__54898
XGene4701__54898,1,XMetab__CE5152___c____
XMetab__10663___c____,1,XGene4702__79071
XMetab__CE5155___c____,1,XGene4702__79071
XGene4702__79071,1,XMetab__CE5156___c____
XMetab__10663___c____,1,XGene4702__60481
XMetab__CE5155___c____,1,XGene4702__60481
XGene4702__60481,1,XMetab__CE5156___c____
XMetab__10663___c____,1,XGene4702__54898
XMetab__CE5155___c____,1,XGene4702__54898
XGene4702__54898,1,XMetab__CE5156___c____
XMetab__53477852___c____,1,XGene4715__79071
XMetab__10663___c____,1,XGene4715__79071
XGene4715__79071,1,XMetab__CE5160___c____
XMetab__53477852___c____,1,XGene4715__60481
XMetab__10663___c____,1,XGene4715__60481
XGene4715__60481,1,XMetab__CE5160___c____
XMetab__53477852___c____,1,XGene4715__54898
XMetab__10663___c____,1,XGene4715__54898
XGene4715__54898,1,XMetab__CE5160___c____
XGene4720__51,1,XMetab__784___m____
XGene4720__51,1,XMetab__5280797___m____
XGene4721__8310,1,XMetab__784___x____
XGene4721__8310,1,XMetab__5280797___x____
XGene4721__8309,1,XMetab__784___x____
XGene4721__8309,1,XMetab__5280797___x____
XGene4721__51,1,XMetab__784___x____
XGene4721__51,1,XMetab__5280797___x____
XMetab__193321___m____,1,XGene4723__1593
XGene4723__1593,1,XMetab__CE4874___m____
XMetab__5356421___c____,1,XGene4725__2053
XGene4725__2053,1,XMetab__10236635___c____
XGene4725__2053_reverse,1,XMetab__5356421___c____
XMetab__10236635___c____,1,XGene4725__2053_reverse
XMetab__6246154___c____,1,XGene4726__2053
XGene4726__2053,1,XMetab__9966640___c____
XGene4726__2053_reverse,1,XMetab__6246154___c____
XMetab__9966640___c____,1,XGene4726__2053_reverse
XMetab__pail35p_hs___c____,1,XGene4729__8897
XGene4729__8897,1,XMetab__pail5p_hs___c____
XGene4729__8897_reverse,1,XMetab__pail35p_hs___c____
XMetab__pail5p_hs___c____,1,XGene4729__8897_reverse
XMetab__pail35p_hs___c____,1,XGene4729__8898
XGene4729__8898,1,XMetab__pail5p_hs___c____
XGene4729__8898_reverse,1,XMetab__pail35p_hs___c____
XMetab__pail5p_hs___c____,1,XGene4729__8898_reverse
XMetab__pail_hs___c____,1,XGene4732__5338
XGene4732__5338,1,XMetab__pa_hs___c____
XGene4732__5338,1,XMetab__892___c____
XGene4732__5338_reverse,1,XMetab__pail_hs___c____
XMetab__pa_hs___c____,1,XGene4732__5338_reverse
XMetab__892___c____,1,XGene4732__5338_reverse
XMetab__pail_hs___r____,1,XGene4733__5337
XGene4733__5337,1,XMetab__pa_hs___r____
XGene4733__5337,1,XMetab__892___r____
XGene4733__5337_reverse,1,XMetab__pail_hs___r____
XMetab__pa_hs___r____,1,XGene4733__5337_reverse
XMetab__892___r____,1,XGene4733__5337_reverse
XMetab__ps_hs___c____,1,XGene4738__5338
XGene4738__5338,1,XMetab__pa_hs___c____
XGene4738__5338,1,XMetab__5951___c____
XMetab__5283128___c____,1,XGene4739__874
XGene4739__874,1,XMetab__53481526___c____
XGene4739__874_reverse,1,XMetab__5283128___c____
XMetab__53481526___c____,1,XGene4739__874_reverse
XMetab__5283128___c____,1,XGene4739__873
XGene4739__873,1,XMetab__53481526___c____
XGene4739__873_reverse,1,XMetab__5283128___c____
XMetab__53481526___c____,1,XGene4739__873_reverse
XMetab__23657849___c____,1,XGene4740__223
XGene4740__223,1,XMetab__CE4872___c____
XGene4740__223_reverse,1,XMetab__23657849___c____
XMetab__CE4872___c____,1,XGene4740__223_reverse
XMetab__23657849___m____,1,XGene4741__217
XGene4741__217,1,XMetab__CE4872___m____
XMetab__23657849___m____,1,XGene4741__219
XGene4741__219,1,XMetab__CE4872___m____
XMetab__23657849___m____,1,XGene4741__501
XGene4741__501,1,XMetab__CE4872___m____
XMetab__145925___e____,1,XGene4744__26
XGene4744__26,1,XMetab__222___e____
XGene4744__26,1,XMetab__784___e____
XGene4744__26,1,XMetab__CE1943___e____
XMetab__CE5853___c____,1,XGene4745__9365
XGene4745__9365,1,XMetab__444791___c____
XGene4745__9365,1,XMetab__9943542___c____
XGene4745__9365_reverse,1,XMetab__CE5853___c____
XMetab__444791___c____,1,XGene4745__9365_reverse
XMetab__9943542___c____,1,XGene4745__9365_reverse
XMetab__CE5853___e____,1,XGene4746__9365
XGene4746__9365,1,XMetab__444791___e____
XGene4746__9365,1,XMetab__9943542___e____
XGene4746__9365_reverse,1,XMetab__CE5853___e____
XMetab__444791___e____,1,XGene4746__9365_reverse
XMetab__9943542___e____,1,XGene4746__9365_reverse
XMetab__5280876___c____,1,XGene4754__873
XGene4754__873,1,XMetab__53481445___c____
XGene4754__873_reverse,1,XMetab__5280876___c____
XMetab__53481445___c____,1,XGene4754__873_reverse
XMetab__53481445___c____,1,XGene4758__874
XGene4758__874,1,XMetab__53481449___c____
XGene4758__874_reverse,1,XMetab__53481445___c____
XMetab__53481449___c____,1,XGene4758__874_reverse
XMetab__53481445___c____,1,XGene4758__873
XGene4758__873,1,XMetab__53481449___c____
XGene4758__873_reverse,1,XMetab__53481445___c____
XMetab__53481449___c____,1,XGene4758__873_reverse
XMetab__53481445___m____,1,XGene4759__10901
XGene4759__10901,1,XMetab__CE4988___m____
XGene4759__10901_reverse,1,XMetab__53481445___m____
XMetab__CE4988___m____,1,XGene4759__10901_reverse
XMetab__53481445___x____,1,XGene4760__10901
XGene4760__10901,1,XMetab__CE4988___x____
XGene4760__10901_reverse,1,XMetab__53481445___x____
XMetab__CE4988___x____,1,XGene4760__10901_reverse
XMetab__5280492___c____,1,XGene4765__874
XGene4765__874,1,XMetab__CE7097___c____
XGene4765__874_reverse,1,XMetab__5280492___c____
XMetab__CE7097___c____,1,XGene4765__874_reverse
XMetab__5280492___c____,1,XGene4765__873
XGene4765__873,1,XMetab__CE7097___c____
XGene4765__873_reverse,1,XMetab__5280492___c____
XMetab__CE7097___c____,1,XGene4765__873_reverse
XMetab__5280492___m____,1,XGene4766__10901
XGene4766__10901,1,XMetab__CE7097___m____
XGene4766__10901_reverse,1,XMetab__5280492___m____
XMetab__CE7097___m____,1,XGene4766__10901_reverse
XMetab__5280733___c____,1,XGene4768__874
XGene4768__874,1,XMetab__1831___c____
XGene4768__874_reverse,1,XMetab__5280733___c____
XMetab__1831___c____,1,XGene4768__874_reverse
XMetab__5280733___c____,1,XGene4768__873
XGene4768__873,1,XMetab__1831___c____
XGene4768__873_reverse,1,XMetab__5280733___c____
XMetab__1831___c____,1,XGene4768__873_reverse
XMetab__5280733___m____,1,XGene4769__10901
XGene4769__10901,1,XMetab__1831___m____
XGene4769__10901_reverse,1,XMetab__5280733___m____
XMetab__1831___m____,1,XGene4769__10901_reverse
XMetab__446284___r____,1,XGene4773__5742
XGene4773__5742,1,XMetab__CE7091___r____
XMetab__446284___r____,1,XGene4773__5743
XGene4773__5743,1,XMetab__CE7091___r____
XMetab__5280892___e____,1,XGene4780__2882
XGene4780__2882,1,XMetab__21158465___e____
XGene4780__2882_reverse,1,XMetab__5280892___e____
XMetab__21158465___e____,1,XGene4780__2882_reverse
XMetab__5280892___e____,1,XGene4780__2878
XGene4780__2878,1,XMetab__21158465___e____
XGene4780__2878_reverse,1,XMetab__5280892___e____
XMetab__21158465___e____,1,XGene4780__2878_reverse
XMetab__5280877___c____,1,XGene4794__874
XGene4794__874,1,XMetab__53481507___c____
XGene4794__874_reverse,1,XMetab__5280877___c____
XMetab__53481507___c____,1,XGene4794__874_reverse
XMetab__5280877___c____,1,XGene4794__873
XGene4794__873,1,XMetab__53481507___c____
XGene4794__873_reverse,1,XMetab__5280877___c____
XMetab__53481507___c____,1,XGene4794__873_reverse
XMetab__5280877___m____,1,XGene4795__10901
XGene4795__10901,1,XMetab__53481507___m____
XGene4795__10901_reverse,1,XMetab__5280877___m____
XMetab__53481507___m____,1,XGene4795__10901_reverse
XMetab__5280877___x____,1,XGene4796__10901
XGene4796__10901,1,XMetab__53481507___x____
XGene4796__10901_reverse,1,XMetab__5280877___x____
XMetab__53481507___x____,1,XGene4796__10901_reverse
XMetab__CE4794___m____,1,XGene4797__51
XGene4797__51,1,XMetab__784___m____
XGene4797__51,1,XMetab__53480665___m____
XMetab__6443609___m____,1,XGene4798__51
XGene4798__51,1,XMetab__784___m____
XMetab__24883423___m____,1,XGene4799__1632
XGene4799__1632,1,XMetab__16019966___m____
XGene4799__1632_reverse,1,XMetab__24883423___m____
XMetab__16019966___m____,1,XGene4799__1632_reverse
XMetab__24883423___m____,1,XGene4799__10455
XGene4799__10455,1,XMetab__16019966___m____
XGene4799__10455_reverse,1,XMetab__24883423___m____
XMetab__16019966___m____,1,XGene4799__10455_reverse
XMetab__24883423___m____,1,XGene4799__1962
XGene4799__1962,1,XMetab__16019966___m____
XGene4799__1962_reverse,1,XMetab__24883423___m____
XMetab__16019966___m____,1,XGene4799__1962_reverse
XMetab__6128___r____,1,XGene4885__3293
XGene4885__3293,1,XMetab__6013___r____
XMetab__9543333___x____,1,XGene4891__54677
XGene4891__54677,1,XMetab__c6dc___x____
XGene4891__54677_reverse,1,XMetab__9543333___x____
XMetab__c6dc___x____,1,XGene4891__54677_reverse
XMetab__9543333___x____,1,XGene4892__10005
XGene4892__10005,1,XMetab__196___x____
XGene4894__1374,1,XMetab__10245190___c____
XMetab__10245190___c____,1,XGene4894__1374_reverse
XGene4894__126129,1,XMetab__10245190___c____
XMetab__10245190___c____,1,XGene4894__126129_reverse
XMetab__c101coa___c____,1,XGene4896__1374
XGene4896__1374,1,XMetab__53481651___c____
XGene4896__1374_reverse,1,XMetab__c101coa___c____
XMetab__53481651___c____,1,XGene4896__1374_reverse
XMetab__c101coa___c____,1,XGene4896__126129
XGene4896__126129,1,XMetab__53481651___c____
XGene4896__126129_reverse,1,XMetab__c101coa___c____
XMetab__53481651___c____,1,XGene4896__126129_reverse
XGene4898__1374,1,XMetab__53481669___c____
XMetab__53481669___c____,1,XGene4898__1374_reverse
XGene4898__126129,1,XMetab__53481669___c____
XMetab__53481669___c____,1,XGene4898__126129_reverse
XMetab__sebcoa___c____,1,XGene4901__1374
XGene4901__1374,1,XMetab__c10dc___c____
XGene4901__1374_reverse,1,XMetab__sebcoa___c____
XMetab__c10dc___c____,1,XGene4901__1374_reverse
XMetab__sebcoa___c____,1,XGene4901__126129
XGene4901__126129,1,XMetab__c10dc___c____
XGene4901__126129_reverse,1,XMetab__sebcoa___c____
XMetab__c10dc___c____,1,XGene4901__126129_reverse
XGene4903__1374,1,XMetab__3deccrn___c____
XMetab__3deccrn___c____,1,XGene4903__1374_reverse
XGene4903__126129,1,XMetab__3deccrn___c____
XMetab__3deccrn___c____,1,XGene4903__126129_reverse
XGene4904__1374,1,XMetab__168381___c____
XMetab__168381___c____,1,XGene4904__1374_reverse
XGene4904__126129,1,XMetab__168381___c____
XMetab__168381___c____,1,XGene4904__126129_reverse
XMetab__45266564___c____,1,XGene4905__1374
XGene4905__1374,1,XMetab__ddece1crn___c____
XGene4905__1374_reverse,1,XMetab__45266564___c____
XMetab__ddece1crn___c____,1,XGene4905__1374_reverse
XMetab__45266564___c____,1,XGene4905__126129
XGene4905__126129,1,XMetab__ddece1crn___c____
XGene4905__126129_reverse,1,XMetab__45266564___c____
XMetab__ddece1crn___c____,1,XGene4905__126129_reverse
XMetab__c12dccoa___x____,1,XGene4906__10005
XGene4906__10005,1,XMetab__12736___x____
XMetab__440603___c____,1,XGene4910__1374
XGene4910__1374,1,XMetab__3ddcrn___c____
XGene4910__1374_reverse,1,XMetab__440603___c____
XMetab__3ddcrn___c____,1,XGene4910__1374_reverse
XMetab__440603___c____,1,XGene4910__126129
XGene4910__126129,1,XMetab__3ddcrn___c____
XGene4910__126129_reverse,1,XMetab__440603___c____
XMetab__3ddcrn___c____,1,XGene4910__126129_reverse
XGene4911__1374,1,XMetab__53477791___c____
XMetab__53477791___c____,1,XGene4911__1374_reverse
XGene4911__126129,1,XMetab__53477791___c____
XMetab__53477791___c____,1,XGene4911__126129_reverse
XMetab__tetdece1coa___c____,1,XGene4913__1374
XGene4913__1374,1,XMetab__22833575___c____
XGene4913__1374_reverse,1,XMetab__tetdece1coa___c____
XMetab__22833575___c____,1,XGene4913__1374_reverse
XMetab__tetdece1coa___c____,1,XGene4913__126129
XGene4913__126129,1,XMetab__22833575___c____
XGene4913__126129_reverse,1,XMetab__tetdece1coa___c____
XMetab__22833575___c____,1,XGene4913__126129_reverse
XMetab__3tetd7ecoa___c____,1,XGene4914__1374
XGene4914__1374,1,XMetab__3tetd7ecoacrn___c____
XGene4914__1374_reverse,1,XMetab__3tetd7ecoa___c____
XMetab__3tetd7ecoacrn___c____,1,XGene4914__1374_reverse
XMetab__3tetd7ecoa___c____,1,XGene4914__126129
XGene4914__126129,1,XMetab__3tetd7ecoacrn___c____
XGene4914__126129_reverse,1,XMetab__3tetd7ecoa___c____
XMetab__3tetd7ecoacrn___c____,1,XGene4914__126129_reverse
XMetab__tetdec2coa___c____,1,XGene4917__1374
XGene4917__1374,1,XMetab__tetdec2crn___c____
