ID,NES
IRF9,2.3971655624107973
JARID2,6.3748226609306204
JUN,1.7912680871163191
JUNB,0.11974831482581257
JUND,0.6260690539519794
KDM5A,-1.4115437681781149
KDM5B,-1.548557655941661
KLF1,-1.79572971446762
KLF13,3.0770524698487187
KLF2,1.446956525650395
KLF3,-0.9484426203815718
KLF4,1.1275154071411222
KLF5,-4.546976277663719
KLF6,0.18581824290481566
KLF9,-2.1560995202133904
KMT2A,-1.7940090197216567
KMT2B,1.6465266250614403
LEF1,0.5578264787637589
LHX2,-1.1354825849263046
LYL1,4.436319232097698
MAF,0.20474477541028624
MAFB,-1.8720970078384667
MAFF,-3.4681386730291517
MAFG,-1.12952603996349
MAFK,-2.60865570160006
MAX,-1.7929768868326383
MAZ,-3.403501924331267
MBD1,4.3745688777187866
MEF2A,-0.23851680994284233
MEF2B,-0.16123838941185378
MEF2C,0.9086108426007391
MEIS1,-1.7499113455176967
MEIS2,-1.793954589854043
MIER1,0.4714038339480639
MITF,0.5062002526080277
MNT,1.6804684967562666
MTA1,-5.573818840778814
MTA2,-1.046068091521594
MTA3,2.2174910092580764
MXI1,1.6863162417188446
MYB,0.8119253370443147
MYBL2,0.46767334011182554
MYC,3.103378993905603
MYCN,1.7257738721128686
MYNN,-7.459035854633708
MYOD1,-2.655689486847362
NANOG,-2.361332418248779
NCOA1,-0.6591199908163826
NCOA2,-2.6705901673521013
NCOA3,1.1743704738545666
NCOR1,-0.9517605023456401
NCOR2,1.6023176149198495
NEUROD1,0.1848269863093472
NFATC1,0.10328785744176908
NFE2,0.24753629855399506
NFE2L1,-1.5264282424026032
NFE2L2,1.0576775784203585
NFIA,1.374429871393034
NFIC,-0.3782140174494787
NFKB1,2.3065442582032842
NFKB2,-0.6702034962668988
NFKBIA,-2.5504789433394754
NFYA,0.2364520853003856
NFYB,0.9912834972288639
NFYC,0.4444070346259853
NONO,-1.2610090663352573
NR1H2,0.04971298146953143
NR1H3,1.4739591874022704
NR1H4,0.3091498469147108
NR1I2,-1.7540823294257393
NR2C2,-0.33506622848030265
NR2F1,-3.8946893864546124
NR2F6,1.6300864444557113
NR4A1,-2.035150276529498
NR5A2,-1.35558569937236
NRF1,-3.936806908708366
ONECUT1,-1.361677353380933
OTX2,0.7670798390095833
PAX5,0.47562484507240266
PBX2,-2.5767978634432
PBX3,-1.872626436457574
PDX1,-0.7959827941221643
PKNOX1,-1.6039227139165535
POU2F1,1.2825874627561862
POU2F2,2.487464399257451
POU3F2,0.7708528262598682
POU4F2,-0.4486656469556739
POU5F1,-2.7750128678146355
PPARA,-1.0872580334140323
PPARD,1.755134395935199
PPARG,1.1270198415887378
PRDM1,-0.157700572419373
PRDM14,-5.286796906690082
PROX1,-1.7434381763072624
RARA,-1.771162013751722
RARB,-0.21518001187143188
RARG,-0.21702216529480337
RBPJ,3.3474072112284468
RCOR1,1.4714495543855528
REL,0.8388696783707896
RELA,0.760986125650252
RELB,0.9786495097653491
RFX1,-3.4418103185730544
RFX2,-1.5957511285277601
RFX5,0.9068406972591226
RFXANK,5.322919057183582
RFXAP,5.322919057183582
RUNX1,1.8637060402414392
RUNX2,0.9277834242010496
RUNX3,0.5670664966114868
RXRB,0.27038352137740135
SATB1,1.2092551495953985
SIX2,-3.391678945255827
SIX5,-3.53691410637137
SMAD1,-0.04601337363137417
SMAD2,-0.028126684431664762
SMAD3,1.8127093383627997
SMAD4,0.3751615325157514
SMAD5,0.14034589825987695
SMAD7,-1.693322563757485
SMARCC1,-1.0956732116107954
SMARCC2,-1.3832639618347504
SNAI1,-0.841687844559827
SNAI2,1.258807082285358
SNAPC4,-4.094998396410384
SOX11,-1.6216064745916925
SOX13,-2.4984111721778612
SOX2,-3.8673601576568197
SOX6,-1.0480053454698888
SP1,2.365759925884671
SP2,-2.519772023041414
SP3,1.7127077173184688
SP4,-1.2763073234987974
SPI1,8.796952723695142
SPIB,1.8443847216442641
SREBF1,-0.03600392301810027
SREBF2,-1.400069661398958
SSRP1,1.9631403283123219
STAT1,2.5654276379576215
STAT2,4.965283759380034
STAT3,1.7758698931351855
STAT5A,0.8979404317097817
STAT5B,1.4203617094207772
T,-2.4882353840391396
TAF1,-0.9238164361209605
TAL1,1.1003096153970104
TBP,-0.1302052748943397
TBX21,0.9889595274419555
TCF12,-1.0633624081825763
TCF25,2.6262718971985533
TCF3,-1.3619942760289085
TCF4,-1.886987919252301
TCF7,1.1385924284818583
TCF7L2,-0.014203204914075174
TEAD1,-1.8877815029031304
TEAD2,-1.107100518376055
TEAD4,-1.5956991404663168
TFAP2A,0.3603973449677493
TFAP2C,-2.0077851457644944
TFAP4,-4.071061444937883
TFCP2,2.1259581720448693
TFDP1,4.554630336630036
TGIF2,0.7797837803479646
THAP1,-3.6593611521539664
THAP11,-0.05361965188099113
TP53,1.356659522027114
TP63,-1.131967972419401
TP73,-1.190128423975595
TSC22D4,2.004471038873242
TWIST1,0.5409860327158569
TWIST2,-0.24264435974767998
UBTF,-2.80531168547355
USF1,1.6556152021817554
USF2,3.285686986042388
VDR,-2.57103065648817
WT1,0.15651547473983973
XBP1,0.4627838895453687
YBX1,-1.1318433162808812
YY1,-0.5786160287017614
ZBED1,0.5008052573070055
ZBTB11,2.6421578530301915
ZBTB16,0.23538576755092666
ZBTB33,1.637381687201743
ZBTB7A,5.849065097909412
ZC3H8,0.9558931699856299
ZEB1,1.7393215219009726
ZEB2,-2.000944360579957
ZFX,-0.701901270017362
ZHX1,5.928621572082386
ZHX2,2.5676441415836257
ZKSCAN1,-0.7287726299944246
ZNF143,-1.1152690340021671
ZNF165,0.5960014412677956
ZNF175,-2.031752167315856
ZNF197,-2.264813535319764
ZNF217,0.8548856828154794
ZNF24,0.7937158054913078
ZNF263,7.346576021657989
ZNF274,0.2951694613397446
ZNF382,0.48138288356962217
ZNF384,-1.1186636573354365
ZNF584,-0.25409262993131126
ZNF589,0.6748378820698953
ZNF592,-1.4284862492428914
ZNF639,-1.3523519185043205
ZNF644,-1.5962873607086432
ZNF740,-3.5864407833391425
ZNF766,-1.8317665016995575
ZNF83,-0.6370048006160064
ZNF92,-3.659058910816336
